obj_key,obj_subprg,Кодзадачи,ДатаНачалаЗадачи,Статуспоэкспертизе,Экспертиза,season,Скорость,Кол-во рабочих,Генподрядчик,Генпроектировщик,Площадь,2023-01-17,2023-01-23,2023-02-06,2023-02-13,2023-02-20,2023-02-27,2023-03-06,2023-03-13,2023-03-20,2023-03-27,2023-04-03,2023-04-10,2023-04-17,2023-04-24,2023-05-02,2023-05-10,2023-05-15,2023-05-22,2023-05-29,y
019-0481,2,4.12,738305,0,0,2,0.5151515151515151,140,9,13,0.0,61,61,63,63,63,63,66,66,66,66,66,68,68,68,68,68,68,68,68,468
019-0481,2,4.2,737549,0,0,2,0.7575757575757576,140,9,13,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,55
019-0481,2,4.3,737605,0,0,2,0.7575757575757576,140,9,13,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,155
019-0481,2,4.4,737703,0,0,4,0.7575757575757576,140,9,13,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,310
019-0481,2,4.5,738048,0,0,4,0.7575757575757576,140,9,13,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,285
019-0481,2,4.6,738130,0,0,1,0.75,140,9,13,0.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,532
019-0481,2,4.7,738025,0,0,3,0.5681818181818182,140,9,13,0.0,64,64,66,67,67,67,68,68,69,71,71,71,72,72,72,73,74,74,75,763
019-0481,2,4.8,738639,0,0,3,0.0,140,9,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
019-0481,2,4.9,737921,0,0,2,1.3272727272727274,140,9,13,0.0,65,65,71,71,71,73,72,73,72,72,72,68,69,69,70,69,69,69,70,783
019-0481,2,5,737790,0,0,1,0.2525252525252525,140,9,13,0.0,21,20,20,20,20,20,22,22,22,23,24,25,25,25,25,24,24,24,24,1117
019-0481,2,5.11,738670,0,0,4,0.0,140,9,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
019-0481,2,7.1,738704,0,0,4,0.0,140,9,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
019-0481,2,7.1.8,738746,0,0,1,0.0,140,9,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
019-0481,2,7.4,738771,0,0,1,0.0,140,9,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
019-0481,2,8,738791,0,0,4,0.0,140,9,13,15122.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223
019-0483,2,1,737501,0,0,2,0.7575757575757576,326,11,19,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,727
019-0483,2,1.4.2,737501,0,0,2,0.7575757575757576,326,11,19,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,27
019-0483,2,3,737323,0,0,4,0.75,326,11,19,0.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1445
019-0483,2,3.1,737332,0,0,4,0.7575757575757576,326,11,19,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,102
019-0483,2,3.11,737475,0,0,2,0.7575757575757576,326,11,19,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,861
019-0483,2,3.13,738566,2,0,2,0.7575757575757576,326,11,19,0.0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,21,21,21,21,26,200
019-0483,2,3.15,737444,0,0,1,0.7575757575757576,326,11,19,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,805
019-0483,2,3.3,737340,0,0,4,0.7575757575757576,326,11,19,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
019-0483,2,3.8,737983,0,0,3,0.7575757575757576,326,11,19,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,39
019-0483,2,4,737419,0,0,1,0.6893939393939394,326,11,19,0.0,76,77,77,78,79,79,82,83,83,84,84,87,87,88,89,89,90,91,91,1302
019-0483,2,4.1.1,738015,0,0,3,0.7575757575757576,326,11,19,0.0,99,99,99,99,99,99,99,99,99,99,100,100,100,100,100,100,100,100,100,592
019-0483,2,4.10,738263,0,0,2,0.1439393939393939,326,11,19,0.0,17,17,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,19,19,458
019-0483,2,4.11,737969,0,0,2,0.7575757575757576,326,11,19,0.0,93,93,93,95,95,95,95,98,99,99,99,100,100,100,100,100,100,100,100,637
019-0483,2,4.12,738424,0,0,4,0.6363636363636364,326,11,19,0.0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,72,84,84,290
019-0483,2,4.2,737587,0,0,2,0.7575757575757576,326,11,19,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,354
019-0483,2,4.3,737638,0,0,3,0.7575757575757576,326,11,19,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,516
019-0483,2,4.4,737689,0,0,4,0.7575757575757576,326,11,19,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,374
019-0483,2,4.5,738039,0,0,4,0.7575757575757576,326,11,19,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,295
019-0483,2,4.6,738025,0,0,3,0.7575757575757576,326,11,19,0.0,97,97,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,546
019-0483,2,4.7,738109,0,0,4,0.6590909090909091,326,11,19,0.0,65,66,67,68,68,68,76,78,79,80,81,81,82,82,84,84,85,86,87,602
019-0483,2,4.8,738312,0,0,2,0.0757575757575757,326,11,19,0.0,2,2,2,2,3,3,3,3,3,3,4,4,4,4,8,8,9,10,10,409
019-0483,2,4.9,737942,0,0,2,0.7045454545454546,326,11,19,0.0,80,80,84,85,85,85,85,86,86,87,87,88,88,89,90,90,91,92,93,762
019-0483,2,5,737529,0,0,2,3.2857142857142856,313,11,19,16366.63,46,46,37,37,37,37,37,37,37,37,37,43,43,43,43,43,44,44,44,1272
019-0483,2,5.11,738550,0,0,2,0.0,326,11,19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
019-0483,2,7.1,738265,0,0,2,1.8571428571428568,243,11,19,0.0,8,8,8,8,8,8,8,8,13,13,13,13,13,13,13,13,13,6,6,485
019-0483,2,7.1.8,738749,0,0,4,0.0,326,11,19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
019-0483,2,7.4,738518,0,0,1,0.4067796610169492,326,11,19,0.0,26,26,26,26,26,26,26,26,48,48,48,48,48,48,48,48,48,33,33,250
019-0483,2,8,738762,0,0,3,0.0,326,11,19,16366.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224
019-0589,1,1,737732,0,0,4,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559
019-0589,1,1.4.2,738291,0,0,2,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
019-0589,1,3,737861,0,0,2,0.2878787878787879,0,2,1,0.0,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,903
019-0589,1,3.1,737914,0,0,2,0.7575757575757576,0,2,1,0.0,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,96
019-0589,1,3.11,738011,0,0,3,0.5606060606060606,0,2,1,0.0,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,333
019-0589,1,3.13,738372,1,0,3,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
019-0589,1,3.15,738140,0,0,1,0.0151515151515151,0,2,1,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,624
019-0589,1,3.3,737914,0,0,2,0.7575757575757576,0,2,1,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,331
019-0589,1,3.8,737861,0,0,2,0.7575757575757576,0,2,1,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0589,1,4,738469,0,0,4,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662
019-0589,1,4.1.1,738469,0,0,4,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
019-0589,1,4.10,738807,0,0,3,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
019-0589,1,4.11,738590,0,0,1,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
019-0589,1,4.12,738704,0,0,2,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
019-0589,1,4.2,738469,0,0,4,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
019-0589,1,4.3,738509,0,0,4,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
019-0589,1,4.4,738519,0,0,4,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
019-0589,1,4.5,738642,0,0,2,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
019-0589,1,4.6,738649,0,0,2,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
019-0589,1,4.7,738585,0,0,1,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229
019-0589,1,4.8,738612,0,0,1,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221
019-0589,1,4.9,738664,0,0,2,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151
019-0589,1,5,738836,0,0,4,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
019-0594,0,1,737914,0,0,2,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225
019-0594,0,1.4.2,738025,0,0,3,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
019-0594,0,3,737914,0,0,2,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360
019-0594,0,3.1,737914,0,0,2,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
019-0594,0,3.11,737978,0,0,3,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
019-0594,0,3.13,738059,0,0,4,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
019-0594,0,3.15,738111,0,0,4,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163
019-0594,0,3.3,737914,0,0,2,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
019-0594,0,3.8,737997,0,0,3,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
019-0594,0,4,738154,0,0,1,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501
019-0594,0,4.1.1,738154,0,0,1,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
019-0594,0,4.10,738627,0,0,2,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
019-0594,0,4.11,738378,0,0,3,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
019-0594,0,4.12,738583,0,0,2,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
019-0594,0,4.2,738175,0,0,1,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
019-0594,0,4.3,738221,0,0,2,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
019-0594,0,4.4,738232,0,0,2,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247
019-0594,0,4.5,738480,0,0,4,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
019-0594,0,4.6,738480,0,0,4,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
019-0594,0,4.7,738354,0,0,3,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254
019-0594,0,4.8,738362,0,0,3,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264
019-0594,0,4.9,738439,0,0,4,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170
019-0594,0,5,738611,0,0,2,0.0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
019-0668,1,1,737700,0,0,4,0.7575757575757576,29,4,7,0.0,80,80,80,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,846
019-0668,1,3,737700,0,0,2,0.8928571428571429,41,4,7,0.0,73,73,72,72,72,87,87,87,87,87,87,86,86,87,87,86,86,86,86,70
019-0668,1,3.1,737880,0,0,2,0.7575757575757576,29,4,7,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,39
019-0668,1,3.11,737867,0,0,2,0.7575757575757576,29,4,7,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,72
019-0668,1,3.13,738655,1,0,3,7.142857142857143,68,4,7,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,219
019-0668,1,3.15,737972,0,0,4,0.7575757575757576,29,4,7,0.0,64,64,64,64,64,83,83,83,83,83,83,83,83,83,83,82,82,82,82,0
019-0668,1,3.3,737832,0,0,2,0.7575757575757576,29,4,7,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,29
019-0668,1,3.8,737700,0,0,4,0.7575757575757576,29,4,7,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0668,1,4,737979,0,0,3,0.5303030303030303,29,4,7,0.0,38,39,42,44,46,48,48,49,50,54,57,58,59,62,62,62,67,69,70,737
019-0668,1,4.1.1,738580,0,0,2,0.7575757575757576,29,4,7,0.0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,7
019-0668,1,4.10,738574,0,0,2,0.0,29,4,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
019-0668,1,4.11,738361,0,0,3,0.616,29,4,7,0.0,30,31,40,42,43,46,46,46,47,48,52,56,59,71,71,72,77,77,76,323
019-0668,1,4.12,738620,0,0,2,0.0227272727272727,29,4,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,46
019-0668,1,4.2,737979,0,0,3,0.7575757575757576,29,4,7,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,157
019-0668,1,4.3,738090,0,0,4,0.7575757575757576,29,4,7,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,200
019-0668,1,4.4,738117,0,0,4,0.7575757575757576,29,4,7,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,219
019-0668,1,4.5,738337,0,0,3,0.7575757575757576,29,4,7,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,61
019-0668,1,4.6,738403,0,0,4,0.7121212121212122,29,4,7,0.0,68,68,79,79,79,80,80,79,81,81,79,81,83,90,91,90,92,94,94,267
019-0668,1,4.7,738389,0,0,3,0.4924242424242424,29,4,7,0.0,20,21,25,27,28,31,31,34,37,44,48,51,52,54,56,56,62,65,65,312
019-0668,1,4.8,738627,0,0,2,0.0075757575757575,29,4,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,46
019-0668,1,4.9,738307,0,0,2,0.6,29,4,7,0.0,41,43,46,50,52,56,56,58,58,63,64,64,65,66,66,66,72,75,74,384
019-0668,1,5,738489,0,0,4,0.0,29,4,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329
019-0668,1,5.11,738687,0,0,3,0.0,29,4,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
019-0668,1,7.1,738690,0,0,2,0.0,29,4,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
019-0668,1,7.1.8,738721,0,0,3,0.0,29,4,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
019-0668,1,7.4,738722,0,0,3,0.0,29,4,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
019-0668,1,8,738733,0,0,3,0.0,29,4,7,2766.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223
019-0674,0,1,737700,0,0,4,0.6287878787878788,0,0,6,0.0,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,956
019-0674,0,1.4.2,738536,0,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
019-0674,0,3,737699,0,0,2,0.5357142857142857,0,0,6,0.0,23,23,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,361
019-0674,0,3.1,738031,0,0,3,0.7575757575757576,0,0,6,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,16
019-0674,0,3.11,738216,0,0,2,0.0151515151515151,0,0,6,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,579
019-0674,0,3.13,738613,1,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
019-0674,0,3.15,738719,0,0,4,0.0151515151515151,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251
019-0674,0,3.3,737907,0,0,2,0.75,0,0,6,0.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,706
019-0674,0,3.8,737700,0,0,4,0.7575757575757576,0,0,6,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0674,0,4,738977,0,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
019-0674,0,4.1.1,738977,0,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
019-0675,0,1,737711,0,0,4,0.7575757575757576,128,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,617
019-0675,0,1.4.2,738081,0,0,4,0.7575757575757576,128,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,247
019-0675,0,3,737803,0,0,1,0.7045454545454546,128,22,33,0.0,87,87,87,88,88,88,93,93,93,93,93,93,93,93,93,93,93,93,93,911
019-0675,0,3.1,737803,0,0,1,0.7575757575757576,128,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,273
019-0675,0,3.11,737864,0,0,2,0.7575757575757576,128,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,310
019-0675,0,3.13,738173,1,0,1,0.7575757575757576,128,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66
019-0675,0,3.15,737959,0,0,2,0.8125,140,22,33,0.0,84,84,83,84,84,84,91,91,91,91,91,91,91,91,91,91,91,91,91,712
019-0675,0,3.3,737941,0,0,2,0.7575757575757576,128,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,56
019-0675,0,3.8,737942,0,0,2,0.7575757575757576,128,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
019-0675,0,4,737942,0,0,2,0.5606060606060606,128,22,33,0.0,45,46,48,49,52,52,54,56,57,60,61,62,63,64,67,68,71,72,74,808
019-0675,0,4.1.1,738568,0,0,2,0.7575757575757576,128,22,33,0.0,0,0,0,0,0,0,0,25,100,100,100,100,100,100,100,100,100,100,100,7
019-0675,0,4.10,738566,0,0,2,0.0,128,22,33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
019-0675,0,4.11,738396,0,0,3,0.4090909090909091,128,22,33,0.0,30,31,31,30,32,32,36,50,50,52,51,48,49,51,51,52,53,52,54,336
019-0675,0,4.12,738473,0,0,4,0.0909090909090909,128,22,33,0.0,8,8,8,8,8,8,9,10,10,10,10,11,11,11,11,11,11,11,12,258
019-0675,0,4.2,737972,0,0,3,0.7575757575757576,128,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,364
019-0675,0,4.3,737999,0,0,3,0.7575757575757576,128,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,335
019-0675,0,4.4,738025,0,0,3,0.7575757575757576,128,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,311
019-0675,0,4.5,738337,0,0,3,0.7575757575757576,128,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,89
019-0675,0,4.6,738355,0,0,3,0.7424242424242424,128,22,33,0.0,77,81,81,81,79,79,81,82,90,94,95,95,95,97,98,98,98,98,98,332
019-0675,0,4.7,738313,0,0,2,0.4772727272727273,128,22,33,0.0,21,22,23,24,28,28,29,31,34,35,37,41,42,45,49,53,55,56,63,437
019-0675,0,4.8,738611,0,0,2,0.0378787878787878,128,22,33,0.0,0,0,0,0,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,173
019-0675,0,4.9,738141,0,0,1,0.6666666666666666,128,22,33,0.0,60,62,66,67,70,70,71,73,73,77,77,78,78,79,80,81,87,87,88,581
019-0675,0,5,738542,0,0,2,0.0,128,22,33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298
019-0675,0,5.11,738704,0,0,3,0.0,128,22,33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
019-0675,0,7.1,738722,0,0,3,0.0,128,22,33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
019-0675,0,7.1.8,738754,0,0,3,0.0,128,22,33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
019-0675,0,7.4,738755,0,0,3,0.0,128,22,33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
019-0675,0,8,738764,0,0,4,0.0,128,22,33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223
019-0676,0,1,737822,0,0,2,0.7575757575757576,122,20,29,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,591
019-0676,0,1.4.2,737887,0,0,2,0.7575757575757576,122,20,29,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,421
019-0676,0,3,737845,0,0,2,0.7857142857142857,122,20,29,0.0,90,89,90,91,91,91,91,92,91,93,97,97,97,97,99,99,99,99,99,907
019-0676,0,3.1,738093,0,0,4,0.7575757575757576,122,20,29,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,152
019-0676,0,3.11,738095,0,0,4,0.75,122,20,29,0.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,567
019-0676,0,3.13,738246,1,0,2,0.7575757575757576,122,20,29,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,82
019-0676,0,3.15,738144,0,0,1,0.7777777777777778,122,20,29,0.0,69,67,69,73,74,74,74,77,76,81,93,93,93,93,98,98,98,98,98,608
019-0676,0,3.3,737885,0,0,2,0.7575757575757576,122,20,29,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,207
019-0676,0,3.8,738242,0,0,2,0.7575757575757576,122,20,29,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,108
019-0676,0,4,738125,0,0,1,0.5075757575757576,122,20,29,0.0,32,34,35,36,37,38,38,40,40,40,46,47,57,59,60,60,63,64,67,696
019-0676,0,4.1.1,738551,0,0,2,0.0,122,20,29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
019-0676,0,4.10,738562,0,0,2,0.0,122,20,29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
019-0676,0,4.11,738501,0,0,1,0.3939393939393939,122,20,29,0.0,10,12,13,13,14,14,14,17,17,17,27,38,44,48,49,49,51,51,52,257
019-0676,0,4.12,738711,0,0,3,0.0,122,20,29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
019-0676,0,4.2,738125,0,0,1,0.7575757575757576,122,20,29,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,89
019-0676,0,4.3,738155,0,0,1,0.7575757575757576,122,20,29,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,325
019-0676,0,4.4,738265,0,0,2,0.7575757575757576,122,20,29,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,209
019-0676,0,4.5,738467,0,0,4,0.7575757575757576,122,20,29,0.0,71,94,92,92,91,89,89,87,87,89,100,100,100,100,100,100,100,100,100,142
019-0676,0,4.6,738489,0,0,4,0.75,122,20,29,0.0,57,60,64,64,70,78,78,83,83,87,93,94,99,99,99,99,99,99,99,194
019-0676,0,4.7,738489,0,0,4,0.5075757575757576,122,20,29,0.0,3,5,7,9,11,11,11,15,15,15,21,23,48,51,52,52,60,62,67,212
019-0676,0,4.8,738607,0,0,2,0.0,122,20,29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
019-0676,0,4.9,738439,0,0,4,0.6666666666666666,122,20,29,0.0,63,70,70,74,73,73,73,67,67,67,76,70,71,71,75,75,78,85,88,257
019-0676,0,5,738536,0,0,2,0.0,122,20,29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204
019-0676,0,5.11,738698,0,0,3,0.0,122,20,29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
